sep=,
"Date","Open(Q.DJI)","High(Q.DJI)","Low(Q.DJI)","Last(Q.DJI)"
"31/10/1984","1,206.71","1,237.96","1,161.44","1,207.38"
"30/09/1984","1,224.27","1,244.15","1,195.01","1,206.71"
"31/08/1984","1,115.72","1,248.01","1,115.39","1,224.38"
"31/07/1984","1,132.18","1,136.15","1,082.16","1,115.28"
"30/06/1984","1,105.17","1,140.24","1,082.05","1,132.4"
"31/05/1984","1,170.96","1,188.23","1,086.85","1,104.85"
"30/04/1984","1,165.2","1,177.76","1,120.39","1,170.75"
"31/03/1984","1,154.31","1,191.48","1,136.1","1,164.89"
"29/02/1984","1,220.79","1,223.2","1,117.88","1,154.63"
"31/01/1984","1,257.72","1,291.87","1,215.45","1,220.58"
"31/12/1983","1,275.81","1,279.37","1,236.38","1,258.64"
"30/11/1983","1,225.41","1,291.67","1,213.21","1,276.02"
"31/10/1983","1,232.42","1,284.65","1,219.82","1,225.2"
"30/09/1983","1,215.75","1,264.74","1,205.28","1,233.13"
"31/08/1983","1,199.82","1,216.16","1,156.45","1,216.16"
"31/07/1983","1,221.35","1,252.9","1,183.79","1,199.22"
"30/06/1983","1,200.08","1,251.2","1,180.89","1,221.96"
"31/05/1983","1,226.01","1,240.52","1,176.86","1,199.98"
"30/04/1983","1,129.84","1,228.04","1,104.68","1,226.2"
"31/03/1983","1,113.09","1,152.09","1,108.55","1,130.03"
"28/02/1983","1,076.88","1,130.51","1,051.78","1,112.62"
"31/01/1983","1,048.92","1,100.07","1,020.23","1,075.7"
"31/12/1982","1,043.22","1,074.32","988.59","1,046.54"
"30/11/1982","990.8","1,072.01","983.71","1,039.28"
"31/10/1982","896.25","1,046.08","892.02","991.72"
"30/09/1982","901.31","951.16","888.7","896.25"
"31/08/1982","808.59","910.95","769.98","901.31"
"31/07/1982","811.94","843.8","787.39","808.6"
"30/06/1982","819.55","824.3","784.25","811.93"
"31/05/1982","848.36","876.52","815.55","819.54"
"30/04/1982","822.77","871.19","820.48","848.36"
"31/03/1982","824.39","840.66","786.16","822.77"
"28/02/1982","866.34","866.34","802.23","824.39"
"31/01/1982","875","887.38","832.56","871.1"
"31/12/1981","888.98","898.5","862.81","875"
"30/11/1981","855.97","892.8","834.57","888.98"
"31/10/1981","849.98","885.84","823.63","852.55"
"30/09/1981","881.47","892.41","807.45","849.98"
"31/08/1981","952.34","961.47","879.09","881.47"
"31/07/1981","976.88","978.98","918.66","952.34"
"30/06/1981","991.75","1,023.02","972.7","976.88"
"31/05/1981","997.75","1,005.22","956.69","991.75"
"30/04/1981","1,003.87","1,030.98","981.81","997.75"
"31/03/1981","974.58","1,021.81","955.7","1,003.87"
"28/02/1981","947.09","980.88","923.89","974.58"
"31/01/1981","963.98","1,013.14","930.89","947.27"
"31/12/1980","991.13","991.13","895.45","963.99"
"30/11/1980","924.48","1,009.39","924.48","993.34"
"31/10/1980","932.42","987.3","911.59","924.49"
"30/09/1980","932.59","980.72","918","932.42"
"31/08/1980","935.31","972.34","918.52","932.59"
"31/07/1980","867.92","946.94","862.63","935.32"
"30/06/1980","850.84","896.33","840.7","867.92"
"31/05/1980","817.06","866.13","795.81","850.85"
"30/04/1980","785.75","818.52","751.37","817.06"
"31/03/1980","863.14","868.69","729.95","785.75"
"29/02/1980","875.84","918.17","847.27","863.14"
"31/01/1980","838.74","897.88","809.05","875.85"
"31/12/1979","822.35","851.54","814.76","838.74"
"30/11/1979","815.7","838.57","792.24","822.35"
"31/10/1979","877.73","904.86","795.99","815.7"
"30/09/1979","883.7","902.13","857.85","878.58"
"31/08/1979","846.42","893.6","839.08","887.63"
"31/07/1979","840.61","857","818","846.42"
"30/06/1979","822.33","853.86","817.74","841.98"
"31/05/1979","854.9","863.22","815.14","822.33"
"30/04/1979","859.93","884.62","847.28","854.9"
"31/03/1979","808.82","876.99","807.26","862.18"
"28/02/1979","839.22","843.99","802.23","808.82"
"31/01/1979","805.96","865.04","798.51","839.22"
"31/12/1978","801.98","829.87","781.01","805.01"
"30/11/1978","805.53","831.69","779.11","799.03"
"31/10/1978","865.82","909.39","782.05","792.45"
"30/09/1978","876.82","917.27","850.92","865.82"
"31/08/1978","862.27","911.21","855.34","876.82"
"31/07/1978","818.95","866.34","800.94","862.27"
"30/06/1978","840.61","879.33","807.95","818.95"
"31/05/1978","837.32","865.64","813.84","840.61"
"30/04/1978","756.67","846.15","747.05","837.32"
"31/03/1978","742.12","777.81","736.75","757.36"
"28/02/1978","769.92","787.42","739.17","742.12"
"31/01/1978","830.39","835.15","759.44","769.92"
"31/12/1977","829.7","835.15","800.42","831.17"
"30/11/1977","816.01","850.05","794.53","829.7"
"31/10/1977","847.11","855.77","792.79","818.35"
"30/09/1977","861.49","879.76","830.3","847.11"
"31/08/1977","890.07","900.03","844.42","861.49"
"31/07/1977","916.3","927.84","878.81","890.07"
"30/06/1977","898.66","934.36","896.46","916.3"
"31/05/1977","926.9","949.46","892.55","898.66"
"30/04/1977","919.55","956.07","909.74","926.9"
"31/03/1977","936.42","971.58","914.15","919.13"
"28/02/1977","954.37","963.76","926.03","936.42"
"31/01/1977","1,004.65","1,007.81","944.9","954.37"
"31/12/1976","949.38","1,004.65","946.64","1,004.65"
"30/11/1976","966.09","966.09","924.04","947.22"
"31/10/1976","979.89","979.89","932.35","964.93"
"30/09/1976","985.95","1,014.79","978.64","990.19"
"31/08/1976","982.26","999.34","960.44","973.74"
"31/07/1976","994.84","1,011.21","979.29","984.64"
"30/06/1976","973.13","1,007.45","958.09","1,002.78"
"31/05/1976","990.32","1,007.48","965.57","975.23"
"30/04/1976","994.1","1,011.02","968.28","996.85"
"31/03/1976","975.36","1,009.21","970.64","999.45"
"29/02/1976","971.35","994.57","950.57","972.61"
"31/01/1976","858.71","975.28","858.71","975.28"
"31/12/1975","856.34","859.81","818.8","852.41"
"30/11/1975","825.72","860.67","825.72","860.67"
"31/10/1975","784.16","855.16","784.16","836.04"
"30/09/1975","823.69","840.11","793.88","793.88"
"31/08/1975","826.5","835.34","791.69","835.34"
"31/07/1975","877.42","881.81","824.86","831.51"
"30/06/1975","846.61","878.99","819.31","878.99"
"31/05/1975","830.96","858.73","815","832.29"
"30/04/1975","761.58","821.34","742.88","821.34"
"31/03/1975","753.13","786.53","743.43","768.15"
"28/02/1975","711.44","749.77","707.6","739.05"
"31/01/1975","632.04","705.96","632.04","703.69"
"31/12/1974","603.02","616.24","577.6","616.24"
"30/11/1974","665.28","674.75","608.57","618.66"
"31/10/1974","604.82","673.5","584.56","665.52"
"30/09/1974","663.33","677.88","607.87","607.87"
"31/08/1974","751.1","797.56","656.84","678.58"
"31/07/1974","806.24","806.24","757.43","757.43"
"30/06/1974","821.26","859.67","802.41","802.41"
"31/05/1974","853.88","865.77","795.37","802.17"
"30/04/1974","843.48","869.92","827.68","836.75"
"31/03/1974","851.92","891.66","846.68","846.68"
"28/02/1974","843.94","863.42","803.9","860.53"
"31/01/1974","855.32","880.69","823.11","855.55"
"31/12/1973","806.52","851.14","788.31","850.86"
"30/11/1973","948.83","948.83","817.73","822.25"
"31/10/1973","948.83","987.06","948.83","956.58"
"30/09/1973","895.39","953.27","880.57","947.1"
"31/08/1973","912.18","912.78","851.9","887.57"
"31/07/1973","880.57","936.71","870.11","926.4"
"30/06/1973","893.96","927","869.13","891.71"
"31/05/1973","921.21","956.58","886.51","901.41"
"30/04/1973","936.18","967.41","921.43","921.43"
"31/03/1973","949.65","979.98","922.71","951.01"
"28/02/1973","985.78","996.76","947.92","955.07"
"31/01/1973","1,031.68","1,051.7","992.93","999.02"
"31/12/1972","1,023.93","1,036.27","1,000","1,020.02"
"30/11/1972","968.54","1,025.21","968.54","1,018.21"
"31/10/1972","953.27","955.52","921.66","955.52"
"30/09/1972","970.05","970.05","935.73","953.27"
"31/08/1972","930.46","973.51","930.46","963.73"
"31/07/1972","928.66","942.13","910.45","924.74"
"30/06/1972","960.72","961.39","926.25","929.03"
"31/05/1972","942.28","971.25","925.12","960.72"
"30/04/1972","940.92","968.92","940.92","954.17"
"31/03/1972","935.43","950.18","928.66","940.7"
"29/02/1972","901.79","928.13","901.79","928.13"
"31/01/1972","889.3","917.22","889.15","902.17"
"31/12/1971","846.01","893.66","846.01","890.2"
"30/11/1971","825.86","843.17","797.97","831.34"
"31/10/1971","893.98","901.8","836.38","839"
"30/09/1971","899.02","920.93","883.47","887.19"
"31/08/1971","864.92","908.37","839.59","898.07"
"31/07/1971","893.03","903.4","858.43","858.43"
"30/06/1971","913.65","923.06","873.1","891.14"
"31/05/1971","932.41","939.92","905.78","907.81"
"30/04/1971","903.88","950.82","903.04","941.75"
"31/03/1971","882.53","916.83","882.39","904.37"
"28/02/1971","877.81","890.06","868.98","878.83"
"31/01/1971","830.57","868.5","830.57","868.5"
"31/12/1970","794.29","842","794.29","838.92"
"30/11/1970","758.01","794.09","754.24","794.09"
"31/10/1970","760.68","783.68","753.56","755.61"
"30/09/1970","758.15","773.14","747.47","760.68"
"31/08/1970","722.96","765.81","707.35","764.58"
"31/07/1970","687.64","735.56","669.36","734.12"
"30/06/1970","710.36","720.43","682.91","683.53"
"31/05/1970","733.63","733.63","631.16","700.44"
"30/04/1970","792.04","792.5","724.33","736.07"
"31/03/1970","780.23","791.05","763.6","785.57"
"28/02/1970","746.44","777.59","746.44","777.59"
"31/01/1970","809.2","811.31","744.06","744.06"
"31/12/1969","805.04","805.04","769.93","800.36"
"30/11/1969","854.54","863.05","807.29","812.3"
"31/10/1969","806.89","862.26","802.2","855.99"
"30/09/1969","837.78","837.78","811.84","813.09"
"31/08/1969","826.59","837.25","809.13","836.72"
"31/07/1969","875.9","886.12","801.96","815.47"
"30/06/1969","933.17","933.17","869.76","873.19"
"31/05/1969","949.22","968.85","936.92","937.56"
"30/04/1969","933.08","950.18","917.51","950.18"
"31/03/1969","908.63","935.48","904.03","935.48"
"28/02/1969","946.85","952.7","899.8","905.21"
"31/01/1969","947.73","951.89","921.25","946.05"
"31/12/1968","983.34","985.21","943.75","943.75"
"30/11/1968","948.41","985.08","946.23","985.08"
"31/10/1968","942.32","967.49","942.32","952.39"
"30/09/1968","900.36","938.28","900.36","935.79"
"31/08/1968","878.07","896.13","869.65","896.01"
"31/07/1968","896.35","923.72","883","883"
"30/06/1968","905.38","917.95","897.8","897.8"
"31/05/1968","913.2","919.9","891.6","899"
"30/04/1968","861.25","912.22","861.25","912.22"
"31/03/1968","840.44","843.22","825.13","840.67"
"29/02/1968","861.36","863.56","831.77","840.5"
"31/01/1968","906.84","908.92","855.47","855.47"
"31/12/1967","879.16","905.11","879.16","905.11"
"30/11/1967","867.08","884.88","849.57","875.81"
"31/10/1967","921","933.31","879.74","879.74"
"30/09/1967","901.18","943.08","901.18","926.66"
"31/08/1967","912.97","926.72","893.72","901.29"
"31/07/1967","859.69","909.56","859.69","904.24"
"30/06/1967","864.98","886.15","847.77","860.26"
"31/05/1967","892.93","909.63","852.56","852.56"
"30/04/1967","859.97","897.05","842.43","897.05"
"31/03/1967","843.49","876.67","841.76","865.98"
"28/02/1967","848.39","860.97","836.64","839.37"
"31/01/1967","786.41","849.89","786.41","849.89"
"31/12/1966","789.75","820.54","785.69","785.69"
"30/11/1966","809.63","820.87","791.59","791.59"
"31/10/1966","757.96","809.57","744.32","807.07"
"30/09/1966","792.09","814.3","772.66","774.22"
"31/08/1966","835.18","852.39","767.03","788.41"
"31/07/1966","877.06","894.04","847.38","847.38"
"30/06/1966","883.63","903.17","870.1","870.1"
"31/05/1966","931.95","931.95","864.14","884.07"
"30/04/1966","931.29","954.73","931.29","933.68"
"31/03/1966","938.19","938.19","911.08","924.77"
"28/02/1966","975.89","995.15","950.66","951.89"
"31/01/1966","968.54","994.2","968.54","983.51"
"31/12/1965","947.6","969.26","939.53","969.26"
"30/11/1965","958.96","961.85","946.38","946.71"
"31/10/1965","929.65","960.82","929.65","960.82"
"30/09/1965","893.6","937.88","893.6","930.58"
"31/08/1965","881.85","896.18","878.89","893.1"
"31/07/1965","871.59","883.23","861.77","881.74"
"30/06/1965","908.53","908.53","840.59","868.03"
"31/05/1965","922.11","939.62","913.22","918.04"
"30/04/1965","890.33","922.31","890.33","922.31"
"31/03/1965","899.76","901.91","887.82","889.05"
"28/02/1965","903.68","906.3","881.35","903.48"
"31/01/1965","869.78","902.86","869.78","902.86"
"31/12/1964","864.43","874.13","857.45","874.13"
"30/11/1964","875.51","891.71","870.64","875.43"
"31/10/1964","872","881.5","868.44","873.08"
"30/09/1964","844","875.74","844","875.37"
"31/08/1964","840.35","842.83","823.4","838.48"
"31/07/1964","838.06","851.35","837.35","841.1"
"30/06/1964","818.56","831.5","800.31","831.5"
"31/05/1964","817.1","830.17","817.1","820.56"
"30/04/1964","816.08","827.33","810.77","810.77"
"31/03/1964","802.75","820.25","802.75","813.29"
"29/02/1964","784.72","800.14","783.04","800.14"
"31/01/1964","766.08","787.78","766.08","785.34"
"31/12/1963","751.91","767.21","751.82","762.95"
"30/11/1963","753.73","753.77","711.49","750.52"
"31/10/1963","738.33","760.5","737.94","755.23"
"30/09/1963","732.02","745.96","732.02","732.79"
"31/08/1963","694.87","729.32","694.87","729.32"
"31/07/1963","701.35","716.45","687.71","695.43"
"30/06/1963","726.27","726.87","706.03","706.88"
"31/05/1963","719.67","726.96","712.55","726.96"
"30/04/1963","685.86","718.33","684.27","717.7"
"31/03/1963","659.72","684.73","659.72","682.52"
"28/02/1963","683.19","688.96","662.94","662.94"
"31/01/1963","646.79","683.73","646.79","682.85"
"31/12/1962","646.41","653.99","640.14","652.1"
"30/11/1962","597.13","652.61","597.13","649.3"
"31/10/1962","571.95","589.77","558.06","589.77"
"30/09/1962","602.45","607.63","574.12","578.98"
"31/08/1962","591.36","616","588.35","609.18"
"31/07/1962","573.75","597.93","571.24","597.93"
"30/06/1962","611.05","611.05","535.76","561.28"
"31/05/1962","671.24","675.49","576.93","613.36"
"30/04/1962","705.42","705.42","665.33","665.33"
"31/03/1962","711.81","723.54","706.63","706.95"
"28/02/1962","702.54","717.55","702.54","708.05"
"31/01/1962","724.71","726.01","689.92","700"
"31/12/1961","728.8","734.91","720.1","731.14"
"30/11/1961","703.84","734.34","703.84","721.6"
"31/10/1961","699.83","708.49","697.24","703.92"
"30/09/1961","721.19","726.53","691.86","701.21"
"31/08/1961","713.94","725.76","710.46","719.94"
"31/07/1961","689.81","705.37","679.3","705.37"
"30/06/1961","695.37","703.79","680.68","683.96"
"31/05/1961","677.05","705.96","677.05","696.72"
"30/04/1961","677.59","696.72","672.66","678.71"
"31/03/1961","663.03","679.38","661.08","676.63"
"28/02/1961","649.39","662.08","637.04","662.08"
"31/01/1961","610.25","650.64","610.25","648.2"
"31/12/1960","594.56","617.78","593.49","615.89"
"30/11/1960","585.24","612.01","585.24","597.22"
"31/10/1960","577.81","596.48","566.05","580.36"
"30/09/1960","626.1","626.1","569.08","580.14"
"31/08/1960","617.85","641.56","608.69","625.99"
"31/07/1960","641.3","646.91","601.68","616.73"
"30/06/1960","624.89","656.42","624.89","640.62"
"31/05/1960","599.61","625.5","599.61","625.5"
"30/04/1960","615.98","630.77","601.7","601.7"
"31/03/1960","626.87","626.87","599.1","616.59"
"29/02/1960","626.2","636.92","611.33","630.12"
"31/01/1960","679.06","685.47","622.62","622.62"
"31/12/1959","664.38","679.36","661.29","679.36"
"30/11/1959","645.46","659.18","634.46","659.18"
"31/10/1959","633.6","646.6","625.59","646.6"
"30/09/1959","655.9","655.9","616.45","631.68"
"31/08/1959","678.1","678.1","646.53","664.41"
"31/07/1959","650.88","674.88","650.88","674.88"
"30/06/1959","643.51","643.6","617.62","643.6"
"31/05/1959","625.06","643.79","615.64","643.79"
"30/04/1959","602.94","629.87","602.94","623.75"
"31/03/1959","605.03","614.69","601.71","601.71"
"28/02/1959","592.23","603.5","574.46","603.5"
"31/01/1959","587.59","597.66","583.15","593.96"
"31/12/1958","560.07","583.65","556.08","583.65"
"30/11/1958","545.16","567.44","540.52","557.46"
"31/10/1958","530.94","546.36","530.94","543.22"
"30/09/1958","511.77","532.09","511.77","532.09"
"31/08/1958","505.43","512.42","502.67","508.63"
"31/07/1958","478.82","504.37","476.89","502.99"
"30/06/1958","466.11","478.97","466.11","478.18"
"31/05/1958","457.01","463.67","455.45","462.7"
"30/04/1958","445.47","455.86","440.09","455.86"
"31/03/1958","443.38","455.92","443.38","446.76"
"28/02/1958","453.98","458.65","436.89","439.92"
"31/01/1958","439.27","451.16","438.68","450.02"
"31/12/1957","446.91","449.55","425.65","435.69"
"30/11/1957","434.71","449.87","427.94","449.87"
"31/10/1957","460.8","465.82","419.79","441.04"
"30/09/1957","486.13","486.13","456.3","456.3"
"31/08/1957","506.21","506.21","470.14","484.35"
"31/07/1957","503.29","520.77","503.29","508.52"
"30/06/1957","503.76","513.19","497.08","503.29"
"31/05/1957","495.76","506.04","494.68","504.93"
"30/04/1957","474.98","494.36","474.98","494.36"
"31/03/1957","468.91","475.01","468.91","474.81"
"28/02/1957","477.22","477.22","454.82","464.62"
"31/01/1957","496.03","499.2","474.59","479.16"
"31/12/1956","480.61","499.47","480.61","499.47"
"30/11/1956","487.62","495.37","466.1","472.78"
"31/10/1956","468.7","490.19","468.7","479.85"
"30/09/1956","507.66","509.82","475.25","475.25"
"31/08/1956","518.69","520.95","495.96","502.04"
"31/07/1956","491.92","517.81","491.92","517.81"
"30/06/1956","480.63","492.78","475.29","492.78"
"31/05/1956","513.96","516.44","468.81","478.05"
"30/04/1956","515.1","521.05","503.02","516.12"
"31/03/1956","486.69","513.03","486.69","511.79"
"29/02/1956","473.28","485.71","465.72","483.65"
"31/01/1956","485.78","485.78","462.35","470.74"
"31/12/1955","481.39","488.4","480.72","488.4"
"30/11/1955","454.89","487.38","454.89","483.26"
"31/10/1955","455.7","461.14","438.59","454.87"
"30/09/1955","469.63","487.45","455.56","466.62"
"31/08/1955","460.25","468.18","448.84","468.18"
"31/07/1955","453.82","468.45","453.82","465.85"
"30/06/1955","424.88","451.38","424.88","451.38"
"31/05/1955","426.3","426.3","414.12","424.86"
"30/04/1955","413.84","430.64","412.97","425.65"
"31/03/1955","413.71","419.68","391.36","409.7"
"28/02/1955","409.7","413.99","405.7","411.87"
"31/01/1955","408.89","408.89","388.2","408.83"
"31/12/1954","384.04","404.39","384.04","404.39"
"30/11/1954","353.96","388.51","353.96","386.77"
"31/10/1954","359.88","364.43","352.14","352.14"
"30/09/1954","338.13","363.32","338.13","360.46"
"31/08/1954","349.57","350.38","335.8","335.8"
"31/07/1954","334.12","347.92","334.12","347.92"
"30/06/1954","328.67","336.9","319.27","333.53"
"31/05/1954","319.35","327.49","317.93","327.49"
"30/04/1954","306.27","319.33","304.26","319.33"
"31/03/1954","296.55","303.51","296.4","303.51"
"28/02/1954","291.84","294.54","289.54","294.54"
"31/01/1954","282.89","292.85","279.87","292.39"
"31/12/1953","281.1","283.54","278.3","280.9"
"30/11/1953","276.72","281.37","273.88","281.37"
"31/10/1953","265.68","276.31","264.26","275.81"
"30/09/1953","262.54","265.48","255.49","264.04"
"31/08/1953","276.13","276.74","261.22","261.22"
"31/07/1953","269.39","275.38","268.06","275.38"
"30/06/1953","268.4","269.84","262.88","268.26"
"31/05/1953","275.66","278.79","271.48","272.28"
"30/04/1953","280.09","280.09","270.73","274.75"
"31/03/1953","284.71","290.64","279.87","279.87"
"28/02/1953","290.03","290.19","281.14","284.27"
"31/01/1953","292.14","293.79","285.24","289.77"
"31/12/1952","283.7","292","281.63","291.9"
"30/11/1952","270.23","283.66","270.23","283.66"
"31/10/1952","270.17","271.4","263.06","269.23"
"30/09/1952","276.4","277.15","268.38","270.61"
"31/08/1952","279.8","280.29","273.17","275.04"
"31/07/1952","275.46","279.56","272.58","279.56"
"30/06/1952","262.31","274.26","262.09","274.26"
"31/05/1952","256.35","264.22","256.35","262.94"
"30/04/1952","267.22","267.22","257.63","257.63"
"31/03/1952","260.27","269.46","260.08","269.46"
"29/02/1952","271.68","272.51","258.49","260.08"
"31/01/1952","269.86","275.4","268.08","270.69"
"31/12/1951","262.29","269.23","262.29","269.23"
"30/11/1951","264.06","264.06","255.95","261.27"
"31/10/1951","272.56","275.87","258.53","262.35"
"30/09/1951","270.63","276.37","270.63","271.16"
"31/08/1951","259.89","270.25","259.89","270.25"
"31/07/1951","243.98","260.7","243.98","257.86"
"30/06/1951","249.33","254.03","242.64","242.64"
"31/05/1951","260.71","263.13","245.27","249.65"
"30/04/1951","246.63","259.13","246.02","259.13"
"31/03/1951","252.8","253.61","243.95","247.94"
"28/02/1951","250.76","255.71","250.76","252.05"
"31/01/1951","239.92","249.58","238.99","248.83"
"31/12/1950","228.89","235.42","222.33","235.41"
"30/11/1950","225.69","235.47","222.52","227.6"
"31/10/1950","228.94","231.81","225.01","225.01"
"30/09/1950","218.42","226.78","218.1","226.36"
"31/08/1950","211.87","221.51","211.26","216.87"
"31/07/1950","208.35","210.85","197.46","209.4"
"30/06/1950","223.23","228.38","206.72","209.11"
"31/05/1950","215.81","223.42","214.87","223.42"
"30/04/1950","206.37","215.31","206.37","214.33"
"31/03/1950","203.62","210.62","202.33","206.05"
"28/02/1950","201.89","205.03","201.69","203.44"
"31/01/1950","198.89","201.98","196.81","201.79"
"31/12/1949","192.71","200.52","192.71","200.13"
"30/11/1949","191.23","193.62","187.27","191.55"
"31/10/1949","181.98","190.36","181.98","189.54"
"30/09/1949","179.52","183.29","178.04","182.51"
"31/08/1949","176.84","182.02","176.84","178.66"
"31/07/1949","168.08","176.46","168.08","175.92"
"30/06/1949","167.98","168.15","161.6","167.42"
"31/05/1949","174.53","176.63","168.36","168.36"
"30/04/1949","176.28","177.16","173.24","174.16"
"31/03/1949","174.18","178.45","173.66","177.1"
"28/02/1949","180.39","180.39","171.1","173.06"
"31/01/1949","175.03","181.54","175.03","179.12"
"31/12/1948","173.22","177.92","173.22","177.3"
"30/11/1948","189.76","189.76","171.2","171.2"
"31/10/1948","179.87","190.19","179.87","188.62"
"30/09/1948","183.6","185.36","175.99","178.3"
"31/08/1948","181.13","183.6","179.27","181.71"
"31/07/1948","189.03","191.62","181.2","181.33"
"30/06/1948","191.18","193.16","187.9","189.46"
"31/05/1948","180.28","191.06","180.28","190.74"
"30/04/1948","177.61","183.78","177.32","180.51"
"31/03/1948","168.14","177.2","165.39","177.2"
"29/02/1948","174.92","174.92","165.65","167.3"
"31/01/1948","181.04","181.04","171.18","175.05"
"31/12/1947","180.61","181.16","175.74","181.16"
"30/11/1947","182.48","183.17","179.4","179.4"
"31/10/1947","178.1","185.29","178.1","181.81"
"30/09/1947","179.81","179.81","174.86","177.49"
"31/08/1947","183.81","183.81","177.57","178.85"
"31/07/1947","180.33","186.85","179.88","183.18"
"30/06/1947","168","177.44","168","177.3"
"31/05/1947","171.91","174.21","163.21","169.25"
"30/04/1947","177.45","177.45","166.69","170.64"
"31/03/1947","179.29","181.88","172.37","177.2"
"28/02/1947","180.88","184.49","177.22","178.9"
"31/01/1947","176.39","180.44","171.95","180.44"
"31/12/1946","167.5","178.32","167.5","177.2"
"30/11/1946","171.76","174.4","163.55","169.8"
"31/10/1946","171.47","175.94","163.12","169.15"
"30/09/1946","178.68","181.18","165.17","172.42"
"31/08/1946","202.26","204.52","189.19","189.19"
"31/07/1946","206.47","207.56","195.22","201.56"
"30/06/1946","211.47","211.47","200.52","205.62"
"31/05/1946","205.67","212.5","200.65","212.28"
"30/04/1946","199.19","208.31","199.19","206.77"
"31/03/1946","189.42","200.56","188.46","199.75"
"28/02/1946","205.79","206.97","186.02","190.09"
"31/01/1946","191.66","205.35","190.9","204.67"
"31/12/1945","192.4","195.82","189.07","192.91"
"30/11/1945","188.84","192.27","186.41","191.46"
"31/10/1945","183.37","187.06","183.06","186.6"
"30/09/1945","173.9","181.71","173.9","181.71"
"31/08/1945","162.72","174.29","161.55","174.29"
"31/07/1945","165.91","167.09","160.91","162.88"
"30/06/1945","168.08","168.92","164.57","165.29"
"31/05/1945","165.09","169.08","163.09","168.3"
"30/04/1945","155.86","165.44","154.99","165.44"
"31/03/1945","160.72","161.52","152.27","154.41"
"28/02/1945","153.79","160.4","153.79","160.4"
"31/01/1945","152.58","155.85","151.35","153.67"
"31/12/1944","147.3","152.53","147.3","152.32"
"30/11/1944","146.73","148.08","145.6","147.33"
"31/10/1944","146.92","148.92","145.83","146.53"
"30/09/1944","147.16","147.16","142.96","146.73"
"31/08/1944","146.39","148.96","144.9","146.99"
"31/07/1944","148.46","150.5","145.58","146.11"
"30/06/1944","142.14","148.63","141.62","148.38"
"31/05/1944","137.06","142.24","137.06","142.24"
"30/04/1944","138.84","139.11","135","136.23"
"31/03/1944","136.44","141","136.44","138.84"
"29/02/1944","137.45","137.45","134.22","136.3"
"31/01/1944","135.92","138.65","135.92","137.4"
"31/12/1943","130.68","136.24","130.68","135.89"
"30/11/1943","138.5","138.5","129.57","129.57"
"31/10/1943","140.33","140.33","136.39","138.27"
"30/09/1943","137.12","141.75","136.91","140.12"
"31/08/1943","134","138.45","134","136.62"
"31/07/1943","143.58","145.82","135.95","135.95"
"30/06/1943","142.43","143.38","138.79","143.38"
"31/05/1943","136.2","142.06","136.2","142.06"
"30/04/1943","136.56","136.93","131.18","135.48"
"31/03/1943","129.44","136.82","128.6","136.57"
"28/02/1943","125.86","130.11","125.07","130.11"
"31/01/1943","119.93","125.58","119.26","125.58"
"31/12/1942","114.61","119.71","114.61","119.4"
"30/11/1942","114.68","117.3","114.1","114.5"
"31/10/1942","109.65","115.29","109.65","114.07"
"30/09/1942","106.28","109.56","106.03","109.11"
"31/08/1942","105.9","107.55","104.8","106.33"
"31/07/1942","102.69","108.91","102.69","105.72"
"30/06/1942","101.37","106.29","101.3","103.34"
"31/05/1942","95.83","101.09","95.83","100.88"
"30/04/1942","99.95","102.5","92.92","95.35"
"31/03/1942","105.75","106.97","99.21","99.53"
"28/02/1942","109.47","110.8","105.1","106.79"
"31/01/1942","112.77","114.22","108.94","109.11"
"31/12/1941","113.59","116.65","106.34","110.96"
"30/11/1941","118.11","119.85","114.23","114.23"
"31/10/1941","126.85","126.85","117.82","117.82"
"30/09/1941","128.31","129.32","125.81","126.82"
"31/08/1941","128.22","128.22","124.9","127.7"
"31/07/1941","122.85","130.06","122.85","128.79"
"30/06/1941","116.18","123.97","116.18","123.14"
"31/05/1941","115.3","117.82","115.3","115.76"
"30/04/1941","123.26","124.65","115.54","115.54"
"31/03/1941","121.86","123.92","120.3","122.72"
"28/02/1941","123.28","124.76","117.66","121.97"
"31/01/1941","130.57","133.59","124.05","124.13"
"31/12/1940","130.93","132.35","128.41","131.13"
"30/11/1940","134.41","138.12","129.78","131"
"31/10/1940","134.33","135.09","130.39","134.61"
"30/09/1940","129.74","135.1","127.74","132.64"
"31/08/1940","126.13","129.42","121.28","129.42"
"31/07/1940","121.12","126.14","120.96","126.14"
"30/06/1940","115.67","123.86","111.84","121.87"
"31/05/1940","147.13","148.17","113.94","116.22"
"30/04/1940","147.72","151.29","146.8","148.43"
"31/03/1940","146.23","148.37","145.59","147.95"
"29/02/1940","145.23","148.94","145","146.54"
"31/01/1940","151.43","152.8","144.65","145.33"
"31/12/1939","146.54","150.24","146.34","150.24"
"30/11/1939","151.6","152.64","145.69","145.69"
"31/10/1939","151.41","155.48","149.6","151.88"
"30/09/1939","135.25","155.92","135.25","152.54"
"31/08/1939","143.36","144.26","131.33","134.41"
"31/07/1939","131.73","144.71","131.73","143.26"
"30/06/1939","136.2","140.14","130.05","130.63"
"31/05/1939","127.83","138.18","127.83","138.18"
"30/04/1939","132.83","132.83","121.44","128.45"
"31/03/1939","147.15","152.28","131.84","131.84"
"28/02/1939","142.43","147.3","142.43","147.3"
"31/01/1939","153.64","154.85","136.42","143.76"
