Date,Open(Q.DJI),High(Q.DJI),Low(Q.DJI),Last(Q.DJI)
01/05/1980,817.06,820.22,803.23,808.79
30/04/1980,811.09,818.52,801.02,817.06
29/04/1980,805.45,816.2,802.66,811.09
28/04/1980,803.58,814.69,798.72,805.46
25/04/1980,797.09,806.73,786.34,803.58
24/04/1980,789.25,804.95,785.23,797.10
23/04/1980,789.84,801.11,784.13,789.25
22/04/1980,771.33,793.44,771.33,789.85
21/04/1980,763.41,769.62,751.37,759.13
18/04/1980,768.86,775.94,760.31,763.40
17/04/1980,771.25,776.38,762.13,768.86
16/04/1980,783.36,794.88,769.8,771.25
15/04/1980,784.91,792.41,778.84,783.36
14/04/1980,791.55,791.81,779.52,784.90
11/04/1980,791.47,800.84,786.52,791.55
10/04/1980,785.92,796.42,783.02,791.47
09/04/1980,775,790.02,772.44,785.92
08/04/1980,768.34,779.61,759.81,775.00
07/04/1980,784.13,784.39,765.44,768.34
03/04/1980,787.8,791.98,778.23,784.13
02/04/1980,784.47,796.42,779.95,787.80
01/04/1980,785.75,792.16,776.28,784.47
31/03/1980,777.66,790.88,772.19,785.75
28/03/1980,759.98,784.39,756.56,777.65
27/03/1980,762.13,767.41,729.95,759.98
26/03/1980,767.83,781.66,758.8,762.12
25/03/1980,765.44,777.47,758.36,767.83
24/03/1980,784.98,784.98,761.69,765.44
21/03/1980,789.08,794.7,779.52,785.15
20/03/1980,800.94,804.61,785.92,789.08
19/03/1980,801.63,812.13,794.97,800.94
18/03/1980,788.66,806.66,780.97,801.62
17/03/1980,811.27,811.27,784.98,788.65
14/03/1980,809.56,819.11,800.69,811.69
13/03/1980,819.55,825.27,806.56,809.56
12/03/1980,826.45,829.86,808.7,819.54
11/03/1980,818.94,831.91,817.58,826.45
10/03/1980,820.56,828.84,807.25,818.94
07/03/1980,828.06,832.52,813.23,820.56
06/03/1980,844.88,848.13,822.44,828.07
05/03/1980,856.48,868.69,840.78,844.88
04/03/1980,854.34,859.91,842.75,856.48
03/03/1980,863.14,868.27,851.38,854.35
29/02/1980,854.44,866.55,850.84,863.14
28/02/1980,855.13,865.09,847.27,854.44
27/02/1980,864.25,875.27,850.09,855.12
26/02/1980,859.81,869.45,853.23,864.25
25/02/1980,868.77,868.94,854.61,859.81
22/02/1980,868.52,877.47,855.8,868.77
21/02/1980,886.86,891.13,863.98,868.52
20/02/1980,876.02,891.3,872.44,886.86
19/02/1980,883.95,883.95,869.38,876.02
18/02/1980,892.92,892.92,875.09,884.98
15/02/1980,892.92,892.92,875.09,884.98
14/02/1980,903.84,912.03,886.86,893.77
13/02/1980,898.98,918.17,896.59,903.84
12/02/1980,889.59,901.38,880.97,898.98
11/02/1980,895.73,902.39,884.05,889.59
08/02/1980,885.48,901.11,879.86,895.73
07/02/1980,881.83,897.27,878.23,885.49
06/02/1980,876.63,888.05,867.92,881.83
05/02/1980,875.09,880.89,868.17,876.62
04/02/1980,881.48,887.38,870.48,875.09
01/02/1980,875.84,884.64,866.3,881.48
31/01/1980,881.91,897.88,873.05,875.85
30/01/1980,874.41,886.09,870.14,881.91
29/01/1980,878.5,885.67,864.59,874.40
28/01/1980,876.11,884.56,866.64,878.50
25/01/1980,879.95,882.25,869.03,876.11
24/01/1980,877.56,891.38,874.16,879.95
23/01/1980,866.2,883.02,859.39,877.56
22/01/1980,872.78,879.95,861.95,866.21
21/01/1980,867.16,880.03,863.66,872.78
18/01/1980,863.56,873.2,855.3,867.15
17/01/1980,865.19,872.95,857,863.57
16/01/1980,868.59,881.14,862.13,865.19
15/01/1980,863.56,873.81,855.89,868.60
14/01/1980,858.53,870.66,854.95,863.57
11/01/1980,858.95,868.17,848.89,858.53
10/01/1980,850.09,866.72,848.89,858.96
09/01/1980,851.7,865.7,846.77,850.09
08/01/1980,832,853.67,828.84,851.71
07/01/1980,828.84,839.84,824.73,832.00
04/01/1980,820.31,833.53,819.03,828.84
03/01/1980,824.56,827.73,809.05,820.31
02/01/1980,838.74,841.2,822.34,824.57
31/12/1979,838.91,843.17,834.39,838.74
28/12/1979,840.1,843.43,834.64,838.91
27/12/1979,838.14,842.83,834.47,840.10
26/12/1979,839.16,843.09,833.79,838.14
25/12/1979,838.91,842.32,833.19,839.16
24/12/1979,838.91,842.32,833.19,839.16
21/12/1979,843.34,847.35,834.56,838.91
20/12/1979,838.91,848.55,835.32,843.34
19/12/1979,838.65,842.75,830.46,838.91
18/12/1979,844.62,849.15,835.32,838.65
17/12/1979,842.75,851.54,838.05,844.62
14/12/1979,836.09,846.93,833.28,842.75
13/12/1979,835.67,840.53,830.03,836.09
12/12/1979,833.7,840.87,830.2,835.67
11/12/1979,833.87,841.47,828.41,833.70
10/12/1979,833.19,837.29,826.62,833.87
07/12/1979,835.07,844.71,829.35,833.19
06/12/1979,828.41,837.46,826.19,835.07
05/12/1979,824.91,837.37,824.15,828.41
04/12/1979,819.62,828.33,818.09,824.91
03/12/1979,822.35,825.51,814.76,819.62
30/11/1979,830.8,830.8,819.88,822.35
29/11/1979,830.46,838.57,826.45,831.74
28/11/1979,825.85,835.92,818.09,830.46
27/11/1979,828.75,837.29,820.73,825.85
26/11/1979,813.82,833.11,813.82,828.75
23/11/1979,807.42,815.96,804.86,811.77
22/11/1979,809.22,810.49,793.6,807.42
21/11/1979,809.22,810.49,793.6,807.42
20/11/1979,815.27,820.14,805.12,809.22
19/11/1979,815.7,822.95,810.07,815.27
16/11/1979,821.33,822.61,812.54,815.70
15/11/1979,816.55,827.56,813.57,821.33
14/11/1979,814.08,823.04,805.03,816.55
13/11/1979,821.93,825.85,811.52,814.08
12/11/1979,806.48,823.72,805.63,821.93
09/11/1979,799.91,812.29,799.91,806.48
08/11/1979,796.67,804.27,792.24,797.61
07/11/1979,805.2,805.2,793.43,796.67
06/11/1979,812.63,813.4,804.61,806.48
05/11/1979,818.94,819.37,808.45,812.63
02/11/1979,820.14,824.74,814.42,818.94
01/11/1979,815.7,823.63,809.73,820.14
31/10/1979,823.81,826.88,812.88,815.70
30/10/1979,808.62,824.66,805.8,823.81
29/10/1979,809.3,815.53,804.86,808.62
26/10/1979,805.46,814.68,801.62,809.30
25/10/1979,808.36,816.38,803.07,808.46
24/10/1979,806.83,816.64,803.24,808.36
23/10/1979,809.13,816.38,801.96,806.83
22/10/1979,813.91,813.91,795.99,809.13
19/10/1979,829.18,829.18,812.46,814.68
18/10/1979,830.72,838.74,826.71,830.12
17/10/1979,829.52,840.53,827.39,830.72
16/10/1979,831.06,838.57,825.68,829.52
15/10/1979,838.99,840.36,823.89,831.06
12/10/1979,844.62,852.9,835.67,838.99
11/10/1979,849.32,854.69,834.98,844.62
10/10/1979,855.03,855.03,826.54,849.32
09/10/1979,879.35,879.35,854.1,857.59
08/10/1979,897.61,900.26,882.76,884.04
05/10/1979,890.1,904.86,889.59,897.61
04/10/1979,885.15,895.82,882.25,890.10
03/10/1979,885.32,891.98,879.35,885.15
02/10/1979,872.95,889.16,868.77,885.32
01/10/1979,877.73,877.73,866.55,872.95
28/09/1979,887.46,889.93,875,878.58
27/09/1979,886.35,892.32,880.55,887.46
26/09/1979,886.18,898.63,883.02,886.35
25/09/1979,885.84,889.68,875,886.18
24/09/1979,893.94,896.59,882.85,885.84
21/09/1979,893.69,902.13,886.52,893.94
20/09/1979,876.45,894.62,870.99,893.69
19/09/1979,874.15,883.36,870.39,876.45
18/09/1979,881.31,882,869.45,874.15
17/09/1979,879.1,890.1,877.39,881.31
14/09/1979,870.73,884.56,868.6,879.10
13/09/1979,870.9,876.37,864.93,870.73
12/09/1979,869.71,874.91,862.97,870.90
11/09/1979,876.88,880.8,864.93,869.71
10/09/1979,874.15,881.06,870.14,876.88
07/09/1979,867.32,877.39,863.82,874.15
06/09/1979,866.13,874.74,862.63,867.32
05/09/1979,871.08,871.08,857.85,866.13
04/09/1979,887.63,887.63,871.16,872.61
03/09/1979,883.7,890.1,881.14,887.63
31/08/1979,883.7,890.1,881.14,887.63
30/08/1979,884.9,887.63,879.52,883.70
29/08/1979,884.64,888.23,879.52,884.90
28/08/1979,885.41,889.68,881.4,884.64
27/08/1979,880.2,891.81,877.47,885.41
24/08/1979,880.38,883.87,872.18,880.20
23/08/1979,885.84,888.4,877.22,880.38
22/08/1979,886.01,890.02,879.44,885.84
21/08/1979,886.52,892.32,880.63,886.01
20/08/1979,883.36,890.27,878.07,886.52
17/08/1979,884.04,888.31,877.05,883.36
16/08/1979,885.84,893.6,878.75,884.04
15/08/1979,876.71,888.23,871.5,885.84
14/08/1979,875.26,880.72,868.69,876.71
13/08/1979,867.15,878.58,867.15,875.26
10/08/1979,858.28,869.54,852.3,867.06
09/08/1979,863.14,864.51,855.12,858.28
08/08/1979,859.81,870.14,857.42,863.14
07/08/1979,848.55,863.99,848.04,859.81
06/08/1979,846.16,850.77,839.08,848.55
03/08/1979,847.95,850.51,842.32,846.16
02/08/1979,850.34,855.03,844.28,847.95
01/08/1979,846.42,852.3,841.38,850.34
31/07/1979,838.74,849.06,837.8,846.42
30/07/1979,839.76,842.49,833.45,838.74
27/07/1979,839.76,842.66,833.28,839.76
26/07/1979,839.51,843.17,833.96,839.76
25/07/1979,829.78,840.78,829.18,839.51
24/07/1979,825.51,833.28,822.61,829.78
23/07/1979,828.07,829.69,819.97,825.51
20/07/1979,827.3,832.08,822.7,828.07
19/07/1979,828.58,834.04,822.78,827.30
18/07/1979,828.5,830.97,818,828.58
17/07/1979,834.9,836.35,824.66,828.50
16/07/1979,833.53,838.57,828.92,834.90
13/07/1979,836.86,837.88,827.47,833.53
12/07/1979,843.86,844.62,834.22,836.86
11/07/1979,849.4,849.4,839.16,843.86
10/07/1979,852.99,857,845.73,850.34
09/07/1979,846.16,856.57,844.28,852.99
06/07/1979,835.75,847.27,834.22,846.16
05/07/1979,835.58,840.02,830.97,835.75
04/07/1979,834.04,838.99,829.27,835.58
03/07/1979,834.04,838.99,829.27,835.58
02/07/1979,840.61,840.61,830.46,834.04
29/06/1979,843.04,848.12,837.2,841.98
28/06/1979,840.52,848.84,836.97,843.04
27/06/1979,837.66,846.15,834.2,840.52
26/06/1979,844.25,849.19,834.46,837.66
25/06/1979,849.1,850.83,839.66,844.25
22/06/1979,843.64,853.86,842.34,849.10
21/06/1979,839.83,847.8,837.4,843.64
20/06/1979,839.4,843.56,836.11,839.83
19/06/1979,839.4,843.99,835.85,839.40
18/06/1979,843.3,845.2,836.28,839.40
15/06/1979,842.34,847.11,837.4,843.30
14/06/1979,842.17,844.07,834.29,842.34
13/06/1979,845.29,850.31,840,842.17
12/06/1979,837.58,851.61,837.14,845.29
11/06/1979,835.15,839.66,830.73,837.58
08/06/1979,836.97,839.48,831.25,835.15
07/06/1979,835.5,842.78,833.16,836.97
06/06/1979,831.34,841.04,829.26,835.50
05/06/1979,821.9,834.46,820.25,831.34
04/06/1979,821.21,825.36,817.83,821.90
01/06/1979,822.33,826.14,817.74,821.21
31/05/1979,822.16,827.01,815.14,822.33
30/05/1979,832.47,832.47,820.17,822.16
29/05/1979,836.28,837.75,829.26,832.55
28/05/1979,837.66,840.26,831.86,836.28
25/05/1979,837.66,840.26,831.86,836.28
24/05/1979,837.4,842.69,832.38,837.66
23/05/1979,845.37,851.26,836.19,837.40
22/05/1979,842.43,848.41,837.23,845.37
21/05/1979,841.91,847.8,836.28,842.43
18/05/1979,842.95,848.32,837.4,841.91
17/05/1979,828.48,845.03,827.44,842.95
16/05/1979,825.88,832.47,821.03,828.48
15/05/1979,825.02,832.12,821.55,825.88
14/05/1979,830.56,834.03,823.02,825.02
11/05/1979,828.92,834.11,824.76,830.56
10/05/1979,838.62,839.92,827.53,828.92
09/05/1979,834.89,842.26,829.09,838.62
08/05/1979,833.42,838.1,823.63,834.89
07/05/1979,846.07,846.07,832.03,833.42
04/05/1979,857.59,859.23,845.89,847.54
03/05/1979,855.51,863.22,852.74,857.59
02/05/1979,855.51,860.27,849.97,855.51
01/05/1979,854.9,861.4,850.83,855.51
30/04/1979,856.64,859.49,847.28,854.90
27/04/1979,860.79,860.79,852.39,856.64
26/04/1979,867.46,869.02,858.71,860.97
25/04/1979,866.77,872.31,863.22,867.46
24/04/1979,860.1,873.35,858.54,866.86
23/04/1979,856.98,863.31,852.39,860.10
20/04/1979,855.25,861.57,848.93,856.98
19/04/1979,860.27,865.73,852.91,855.25
18/04/1979,857.93,865.9,856.38,860.27
17/04/1979,860.45,865.64,853.95,857.93
16/04/1979,868.42,868.42,856.81,860.45
13/04/1979,871.71,875.78,865.21,870.50
12/04/1979,871.71,875.78,865.21,870.50
11/04/1979,878.72,884.62,868.68,871.71
10/04/1979,873.7,882.54,869.8,878.72
09/04/1979,875.69,879.07,869.46,873.70
06/04/1979,877.6,884.01,871.88,875.69
05/04/1979,869.8,880.02,866.68,877.60
04/04/1979,868.33,878.38,867.12,869.80
03/04/1979,855.25,870.67,854.21,868.33
02/04/1979,859.93,859.93,849.27,855.25
30/03/1979,866.77,870.58,858.11,862.18
29/03/1979,866.25,873.53,860.19,866.77
28/03/1979,871.36,876.99,863.83,866.25
27/03/1979,854.82,872.49,852.91,871.36
26/03/1979,859.75,860.01,851.52,854.82
23/03/1979,861.31,867.2,855.08,859.75
22/03/1979,857.76,867.46,856.03,861.31
21/03/1979,850.31,859.23,844.68,857.76
20/03/1979,857.59,858.89,847.45,850.31
19/03/1979,852.82,864.95,852.65,857.59
16/03/1979,847.02,856.72,843.21,852.82
15/03/1979,845.37,853.17,841.39,847.02
14/03/1979,846.93,852.56,841.74,845.37
13/03/1979,844.68,855.6,840.78,846.93
12/03/1979,842.86,846.33,833.85,844.68
09/03/1979,844.85,851.44,840,842.86
08/03/1979,834.29,846.41,831.69,844.85
07/03/1979,826.58,841.04,825.28,834.29
06/03/1979,827.36,831.34,821.55,826.58
05/03/1979,818,832.55,818,827.36
02/03/1979,815.84,820.69,811.5,815.75
01/03/1979,808.82,818.17,807.26,815.84
28/02/1979,807,811.76,802.23,808.82
27/02/1979,821.12,821.12,803.53,807.00
26/02/1979,823.28,826.4,818.35,821.12
23/02/1979,828.57,828.83,819.99,823.28
22/02/1979,834.55,834.98,825.1,828.57
21/02/1979,834.55,841.56,830.91,834.55
20/02/1979,827.01,836.19,824.15,834.55
19/02/1979,829.09,831.69,823.54,827.01
16/02/1979,829.09,831.69,823.54,827.01
15/02/1979,829.78,831.25,822.68,829.09
14/02/1979,830.21,836.88,825.71,829.78
13/02/1979,826.14,836.19,826.14,830.21
12/02/1979,822.42,827.62,816.61,824.84
09/02/1979,818.87,826.49,817.05,822.23
08/02/1979,816.01,823.02,812.89,818.87
07/02/1979,822.85,823.46,810.81,816.01
06/02/1979,823.98,828.48,819.21,822.85
05/02/1979,830.65,830.65,819.13,823.98
02/02/1979,840.87,843.38,832.47,834.63
01/02/1979,839.22,843.99,832.55,840.87
31/01/1979,851.78,853.52,835.67,839.22
30/01/1979,855.77,861.83,848.75,851.78
29/01/1979,859.75,862.96,851.61,855.77
26/01/1979,854.64,865.04,853.26,859.75
25/01/1979,846.41,858.11,843.9,854.64
24/01/1979,846.85,856.81,840.61,846.41
23/01/1979,838.53,851.35,835.67,846.85
22/01/1979,837.49,841.74,829.95,838.53
19/01/1979,839.14,846.67,833.94,837.49
18/01/1979,834.2,843.73,829.35,839.14
17/01/1979,835.59,839.05,825.8,834.20
16/01/1979,848.06,848.06,833.25,835.59
15/01/1979,836.28,851,831.69,848.67
12/01/1979,830.04,843.38,830.04,836.28
11/01/1979,824.93,829.44,817.31,828.05
10/01/1979,831.43,833.68,821.47,824.93
09/01/1979,828.14,836.8,825.8,831.43
08/01/1979,830.73,832.12,821.38,828.14
05/01/1979,826.14,837.23,823.89,830.73
04/01/1979,817.39,832.55,815.92,826.14
03/01/1979,811.42,822.68,811.42,817.39
02/01/1979,805.01,813.06,798.51,811.42
01/01/1979,805.96,812.2,800.5,805.01
29/12/1978,805.96,812.2,800.5,805.01
28/12/1978,808.56,813.06,802.75,805.96
27/12/1978,815.32,815.32,804.57,808.56
26/12/1978,808.47,819.13,804.66,816.01
25/12/1978,795.05,811.16,795.05,808.47
22/12/1978,795.05,811.16,795.05,808.47
21/12/1978,793.66,801.63,790.11,794.79
20/12/1978,789.85,797.9,785.69,793.66
19/12/1978,787.51,795.3,782.92,789.85
18/12/1978,794.87,794.87,781.01,787.51
15/12/1978,812.54,813.76,801.8,805.35
14/12/1978,809.86,814.97,804.4,812.54
13/12/1978,814.97,819.21,806.48,809.86
12/12/1978,817.65,821.9,811.5,814.97
11/12/1978,811.85,821.29,808.73,817.65
08/12/1978,816.09,819.56,807.95,811.85
07/12/1978,821.9,826.49,812.98,816.09
06/12/1978,820.51,829.87,815.23,821.90
05/12/1978,806.83,821.81,805.01,820.51
04/12/1978,811.5,814.8,802.23,806.83
01/12/1978,801.98,815.06,801.98,811.50
30/11/1978,790.11,800.94,786.64,799.03
29/11/1978,801.89,801.89,788.63,790.11
28/11/1978,813.84,817.91,802.67,804.14
27/11/1978,810.12,817.22,806.31,813.84
24/11/1978,807,812.98,803.36,810.12
23/11/1978,804.05,810.98,799.46,807.00
22/11/1978,804.05,810.98,799.46,807.00
21/11/1978,805.61,810.55,799.98,804.05
20/11/1978,797.73,811.24,797.47,805.61
17/11/1978,794.18,804.49,792.19,797.73
16/11/1978,785.6,797.38,785.26,794.18
15/11/1978,785.26,798.08,782.66,785.60
14/11/1978,792.01,795.22,779.11,785.26
13/11/1978,806.83,806.83,790.71,792.01
10/11/1978,803.97,812.02,799.55,807.09
09/11/1978,807.61,815.75,798.86,803.97
08/11/1978,800.07,809.6,790.97,807.61
07/11/1978,808.13,808.13,793.92,800.07
06/11/1978,823.11,825.88,812.63,814.88
03/11/1978,816.96,829,809.51,823.11
02/11/1978,827.79,831.34,811.07,816.96
01/11/1978,805.53,831.69,805.53,827.79
31/10/1978,811.85,818.26,789.67,792.45
30/10/1978,806.05,814.36,782.05,811.85
27/10/1978,821.12,825.54,804.49,806.05
26/10/1978,830.21,835.41,816.61,821.12
25/10/1978,832.55,842.86,822.85,830.21
24/10/1978,839.66,846.93,830.39,832.55
23/10/1978,838.01,845.89,825.8,839.66
20/10/1978,846.41,847.37,830.47,838.01
19/10/1978,859.67,862.87,844.42,846.41
18/10/1978,866.34,871.19,853.6,859.67
17/10/1978,872.49,872.49,858.11,866.34
16/10/1978,894.84,894.84,874.39,875.17
13/10/1978,896.74,902.2,891.55,897.09
12/10/1978,901.42,909.39,892.84,896.74
11/10/1978,891.63,902.29,885.14,901.42
10/10/1978,893.19,899.26,887.56,891.63
09/10/1978,880.02,894.92,877.86,893.19
06/10/1978,876.47,885.14,873.79,880.02
05/10/1978,873.96,883.32,869.63,876.47
04/10/1978,867.9,875.52,860.1,873.96
03/10/1978,871.36,876.3,865.56,867.90
02/10/1978,865.82,874.48,863.13,871.36
29/09/1978,861.31,870.84,858.89,865.82
28/09/1978,860.19,864.43,854.9,861.31
27/09/1978,868.16,875.43,858.45,860.19
26/09/1978,862.35,872.66,859.67,868.16
25/09/1978,862.44,865.47,856.2,862.35
22/09/1978,861.14,868.16,855.42,862.44
21/09/1978,857.16,865.38,850.92,861.14
20/09/1978,861.57,870.5,853.95,857.16
19/09/1978,870.15,873.87,859.06,861.57
18/09/1978,878.55,884.88,866.86,870.15
15/09/1978,886.17,886.17,874.05,878.55
14/09/1978,899.6,900.21,885.48,887.04
13/09/1978,906.44,913.29,896.83,899.60
12/09/1978,907.74,910.26,899.43,906.44
11/09/1978,907.74,917.27,904.8,907.74
08/09/1978,895.62,909.91,895.62,907.74
07/09/1978,895.79,903.15,889.55,893.71
06/09/1978,887.91,902.03,887.91,895.79
05/09/1978,879.33,889.73,876.91,886.61
04/09/1978,876.82,884.88,871.36,879.33
01/09/1978,876.82,884.88,871.36,879.33
31/08/1978,880.72,883.66,871.36,876.82
30/08/1978,880.2,888.17,873.61,880.72
29/08/1978,884.88,887.13,875.95,880.20
28/08/1978,895.53,895.7,882.62,884.88
25/08/1978,897.35,902.55,890.59,895.53
24/08/1978,897,904.8,890.94,897.35
23/08/1978,892.41,904.28,890.94,897.00
22/08/1978,888.95,896.05,881.15,892.41
21/08/1978,896.83,900.38,884.88,888.95
18/08/1978,900.12,909.22,892.93,896.83
17/08/1978,894.66,911.21,894.66,900.12
16/08/1978,887.13,898.3,884.88,894.58
15/08/1978,888.17,891.37,879.16,887.13
14/08/1978,890.85,899.17,884.27,888.17
11/08/1978,885.48,895.7,880.2,890.85
10/08/1978,891.63,898.39,880.2,885.48
09/08/1978,889.21,903.67,886.61,891.63
08/08/1978,885.05,891.55,877.51,889.21
07/08/1978,888.43,896.22,881.41,885.05
04/08/1978,886.87,895.79,879.33,888.43
03/08/1978,883.49,905.15,881.84,886.87
02/08/1978,860.71,884.88,857.5,883.49
01/08/1978,862.27,868.16,855.34,860.71
31/07/1978,856.29,866.34,852.56,862.27
28/07/1978,850.57,860.27,844.77,856.29
27/07/1978,847.19,857.16,843.84,850.57
26/07/1978,839.57,852.48,839.05,847.19
25/07/1978,831.6,841.65,827.18,839.57
24/07/1978,833.42,835.07,823.46,831.60
21/07/1978,838.62,842,828.83,833.42
20/07/1978,840.7,849.45,835.24,838.62
19/07/1978,829,842.52,828.05,840.70
18/07/1978,839.05,840,826.75,829.00
17/07/1978,839.83,848.58,835.59,839.05
14/07/1978,824.76,841.22,823.02,839.83
13/07/1978,824.93,827.88,818.09,824.76
12/07/1978,821.29,829.18,819.39,824.93
11/07/1978,816.79,826.32,814.62,821.29
10/07/1978,812.46,819.56,808.13,816.79
07/07/1978,807.17,816.18,805.79,812.46
06/07/1978,805.79,810.72,800.94,807.17
05/07/1978,812.63,812.63,802.15,805.79
04/07/1978,818.95,818.95,809.77,812.89
03/07/1978,818.95,818.95,809.77,812.89
30/06/1978,821.64,823.2,815.06,818.95
29/06/1978,819.91,827.88,816.79,821.64
28/06/1978,817.31,824.24,811.59,819.91
27/06/1978,812.28,820.95,807.95,817.31
26/06/1978,823.02,824.15,810.03,812.28
23/06/1978,827.7,832.55,821.12,823.02
22/06/1978,824.93,831.77,822.16,827.70
21/06/1978,830.04,830.82,820.34,824.93
20/06/1978,838.62,840.44,828.4,830.04
19/06/1978,836.97,841.04,829.87,838.62
16/06/1978,844.25,846.85,834.98,836.97
15/06/1978,854.21,854.21,842.17,844.25
14/06/1978,856.98,865.82,850.57,854.56
13/06/1978,856.72,859.75,848.15,856.98
12/06/1978,859.23,866.94,853.34,856.72
09/06/1978,862.09,867.2,854.3,859.23
08/06/1978,861.92,871.88,856.46,862.09
07/06/1978,866.51,868.94,855.51,861.92
06/06/1978,863.83,879.33,863.22,866.51
05/06/1978,848.41,865.47,848.41,863.83
02/06/1978,840.7,849.79,838.62,847.54
01/06/1978,840.61,845.81,835.24,840.70
31/05/1978,834.2,846.85,832.99,840.61
30/05/1978,831.69,837.32,826.4,834.20
29/05/1978,835.41,836.37,827.79,831.69
26/05/1978,835.41,836.37,827.79,831.69
25/05/1978,837.92,843.04,830.99,835.41
24/05/1978,842.86,842.86,829.87,837.92
23/05/1978,855.34,856.12,842.17,845.29
22/05/1978,846.85,857.76,842.34,855.42
19/05/1978,850.92,855.16,840.87,846.85
18/05/1978,858.37,863.57,848.67,850.92
17/05/1978,854.3,865.64,847.89,858.37
16/05/1978,848.15,861.05,848.15,854.30
15/05/1978,840.7,848.84,834.72,846.76
12/05/1978,834.2,847.54,834.11,840.70
11/05/1978,822.16,835.33,821.12,834.20
10/05/1978,822.07,855.16,817.22,822.16
09/05/1978,824.58,829.44,817.65,822.07
08/05/1978,829.09,837.14,822.77,824.58
05/05/1978,824.41,837.32,820.86,829.09
04/05/1978,828.83,829.09,813.84,824.41
03/05/1978,840.18,841.82,826.58,828.83
02/05/1978,844.33,847.54,833.42,840.18
01/05/1978,837.32,849.45,832.81,844.33
28/04/1978,826.92,838.79,822.16,837.32
27/04/1978,836.37,836.37,822.77,826.92
26/04/1978,833.59,846.15,828.48,836.97
25/04/1978,828.83,845.81,828.83,833.59
24/04/1978,812.8,827.36,810.38,826.06
21/04/1978,814.54,818.95,807.17,812.80
20/04/1978,810.38,825.1,810.38,814.54
19/04/1978,803.27,812.72,797.56,808.04
18/04/1978,810.12,814.97,798.51,803.27
17/04/1978,803.45,824.24,803.45,810.12
14/04/1978,780.41,797.73,780.41,795.13
13/04/1978,766.29,777.29,764.47,775.21
12/04/1978,770.18,772.96,764.03,766.29
11/04/1978,773.65,775.38,766.2,770.18
10/04/1978,769.58,776.16,766.11,773.65
07/04/1978,763.95,772,760.83,769.58
06/04/1978,763.08,768.1,759.62,763.95
05/04/1978,755.37,764.47,753.21,763.08
04/04/1978,751.04,757.19,748.79,755.37
03/04/1978,756.67,756.67,747.05,751.04
31/03/1978,759.62,761.78,753.12,757.36
30/03/1978,761.78,764.03,756.15,759.62
29/03/1978,758.84,765.42,755.8,761.78
28/03/1978,753.21,760.22,749.91,758.84
27/03/1978,756.5,758.14,750.52,753.21
24/03/1978,757.54,760.91,752.69,756.50
23/03/1978,757.54,760.91,752.69,756.50
22/03/1978,762.82,764.38,754.5,757.54
21/03/1978,773.82,774.69,760.91,762.82
20/03/1978,768.88,777.81,768.88,773.82
17/03/1978,762.65,770.79,760.31,768.71
16/03/1978,758.58,764.03,754.42,762.82
15/03/1978,762.56,763.6,754.24,758.58
14/03/1978,759.96,764.99,752.86,762.56
13/03/1978,758.58,766.63,756.41,759.96
10/03/1978,750.09,760.91,750.09,758.58
09/03/1978,750.87,755.46,746.45,750.00
08/03/1978,746.79,752.86,743.76,750.87
07/03/1978,742.72,748.7,739.78,746.79
06/03/1978,746.97,746.97,740.12,742.72
03/03/1978,746.45,751.3,742.72,747.31
02/03/1978,743.33,749.13,739.78,746.45
01/03/1978,742.12,747.92,736.75,743.33
28/02/1978,748.35,748.61,739.17,742.12
27/02/1978,756.24,761.26,746.62,748.35
24/02/1978,750.95,760.4,750.78,756.24
23/02/1978,749.05,752.51,742.98,750.95
22/02/1978,749.31,753.55,746.71,749.05
21/02/1978,752.69,753.9,745.24,749.31
20/02/1978,753.29,759.96,748.18,752.69
17/02/1978,753.29,759.96,748.18,752.69
16/02/1978,760.14,760.14,749.65,753.29
15/02/1978,765.16,767.07,758.32,761.69
14/02/1978,773.91,773.91,762.65,765.16
13/02/1978,775.99,777.37,770.44,774.43
10/02/1978,777.81,781.01,772.61,775.99
09/02/1978,782.66,783,774.43,777.81
08/02/1978,778.85,787.42,776.68,782.66
07/02/1978,768.62,780.23,768.62,778.85
06/02/1978,770.96,772.96,764.21,768.62
03/02/1978,775.38,776.59,766.98,770.96
02/02/1978,774.34,781.88,770.88,775.38
01/02/1978,769.92,777.89,764.81,774.34
31/01/1978,772.44,778.59,762.91,769.92
30/01/1978,764.12,774.95,761.09,772.44
27/01/1978,763.34,768.54,759.44,764.12
26/01/1978,772.44,775.81,761,763.34
25/01/1978,771.57,777.72,768.02,772.44
24/01/1978,770.7,776.42,765.68,771.57
23/01/1978,776.94,777.98,766.55,770.70
20/01/1978,778.67,780.15,772.52,776.94
19/01/1978,786.3,790.02,777.03,778.67
18/01/1978,779.02,788.2,776.25,786.30
17/01/1978,771.74,781.36,770.62,779.02
16/01/1978,775.73,777.81,767.41,771.74
13/01/1978,778.15,784.04,773.65,775.73
12/01/1978,775.9,785,772.78,778.15
11/01/1978,781.53,785.95,771.74,775.90
10/01/1978,784.56,790.89,777.55,781.53
09/01/1978,790.89,790.89,778.41,784.56
06/01/1978,803.36,803.36,788.29,793.49
05/01/1978,813.58,822.77,802.58,804.92
04/01/1978,817.48,817.48,804.92,813.58
03/01/1978,830.47,830.47,815.06,817.74
02/01/1978,830.39,835.15,825.8,831.17
30/12/1977,830.39,835.15,825.8,831.17
