Date,Open(Q.DJI),High(Q.DJI),Low(Q.DJI),Last(Q.DJI)
08/09/1968,900.36,921.25,900.36,921.25
01/09/1968,896.13,896.13,893.65,896.01
25/08/1968,887.68,892.34,887.68,892.34
18/08/1968,881.02,885.89,879.51,885.89
11/08/1968,872.53,876.92,869.65,869.65
04/08/1968,883.36,883.36,871.27,871.27
28/07/1968,900.32,900.32,885.47,888.47
21/07/1968,923.72,923.72,913.92,913.92
14/07/1968,912.60,922.82,912.60,922.46
07/07/1968,896.35,903.51,896.35,903.51
30/06/1968,901.83,901.83,897.80,897.80
23/06/1968,903.45,903.45,898.28,900.93
16/06/1968,913.38,917.95,913.38,913.62
09/06/1968,905.38,916.63,905.38,914.88
02/06/1968,891.60,899.00,891.60,899.00
26/05/1968,894.19,896.79,893.15,895.28
19/05/1968,909.96,909.96,898.98,898.98
12/05/1968,914.53,919.90,911.35,912.91
05/05/1968,908.34,919.21,908.34,919.21
28/04/1968,891.99,906.03,891.99,906.03
21/04/1968,910.19,910.19,897.65,897.65
14/04/1968,884.42,905.69,884.42,905.69
07/04/1968,861.25,872.52,861.25,865.81
31/03/1968,827.27,840.67,827.27,840.67
24/03/1968,840.09,840.09,825.13,826.05
17/03/1968,843.04,843.22,830.91,837.55
10/03/1968,830.56,837.21,827.03,835.24
03/03/1968,841.77,846.68,840.44,840.44
25/02/1968,838.65,849.80,838.65,849.80
18/02/1968,831.77,839.23,831.77,836.34
11/02/1968,861.13,861.25,840.04,840.04
04/02/1968,863.67,863.67,855.47,863.56
28/01/1968,871.71,871.71,862.23,865.06
21/01/1968,892.74,892.74,880.32,880.32
14/01/1968,908.92,908.92,898.98,898.98
07/01/1968,906.84,906.84,899.39,901.24
31/12/1967,888.12,905.11,888.12,905.11
24/12/1967,881.65,888.35,881.36,887.37
17/12/1967,882.05,883.44,880.61,880.61
10/12/1967,883.50,892.28,883.50,887.25
03/12/1967,882.11,884.88,875.81,879.16
26/11/1967,857.78,877.60,857.78,877.60
19/11/1967,859.74,862.11,852.40,862.11
12/11/1967,855.29,862.81,849.57,862.81
05/11/1967,886.62,886.62,856.62,856.62
29/10/1967,894.65,894.65,886.73,888.18
22/10/1967,908.52,908.52,896.73,896.73
15/10/1967,933.31,933.31,913.20,918.17
08/10/1967,921.00,928.74,921.00,928.74
01/10/1967,943.08,943.08,926.66,926.66
24/09/1967,938.74,938.74,929.79,934.35
17/09/1967,909.62,933.48,909.62,933.48
10/09/1967,904.13,908.17,904.13,907.54
03/09/1967,894.71,901.29,893.72,901.18
27/08/1967,912.27,912.27,894.07,894.07
20/08/1967,916.32,919.15,915.68,919.04
13/08/1967,920.37,926.72,920.37,920.65
06/08/1967,904.24,923.77,904.24,923.77
30/07/1967,904.53,904.53,901.29,901.53
23/07/1967,882.74,909.56,882.74,909.56
16/07/1967,875.52,882.05,875.52,882.05
09/07/1967,859.69,869.05,859.69,869.05
02/07/1967,872.11,872.11,860.26,860.26
25/06/1967,884.54,884.54,875.69,877.37
18/06/1967,878.93,886.15,878.93,885.00
11/06/1967,847.77,874.89,847.77,874.89
04/06/1967,864.98,864.98,852.56,863.31
28/05/1967,871.05,871.05,862.42,870.32
21/05/1967,882.41,885.80,874.55,874.55
14/05/1967,909.63,909.63,890.03,890.03
07/05/1967,892.93,905.96,891.65,905.96
30/04/1967,887.53,897.05,887.53,897.05
23/04/1967,866.59,883.18,866.59,883.18
16/04/1967,842.43,859.74,842.43,859.74
09/04/1967,859.97,861.25,853.34,853.34
02/04/1967,873.72,875.28,865.98,865.98
26/03/1967,870.43,876.67,866.59,876.67
19/03/1967,844.82,869.77,844.27,869.77
12/03/1967,842.20,848.50,841.76,848.50
05/03/1967,836.64,846.71,836.64,846.60
26/02/1967,847.88,847.88,844.10,847.33
19/02/1967,853.34,856.90,850.84,850.84
12/02/1967,855.12,860.97,852.51,855.73
05/02/1967,848.11,857.46,848.11,857.46
29/01/1967,847.72,847.72,838.70,844.04
22/01/1967,833.24,847.49,833.24,847.16
15/01/1967,813.47,835.13,813.47,835.13
08/01/1967,786.41,808.74,786.41,808.74
01/01/1967,792.20,792.20,785.69,785.69
25/12/1966,798.99,801.67,794.59,799.10
18/12/1966,820.54,820.54,807.18,807.18
11/12/1966,791.59,813.02,791.59,813.02
04/12/1966,801.16,801.16,789.47,789.47
27/11/1966,798.16,803.34,794.98,803.34
20/11/1966,813.75,820.87,809.40,809.40
13/11/1966,802.22,819.09,802.22,819.09
06/11/1966,807.07,809.63,804.34,805.06
30/10/1966,787.75,809.57,787.75,807.96
23/10/1966,778.89,791.87,778.89,787.30
16/10/1966,754.51,778.17,754.51,771.71
09/10/1966,757.96,763.19,744.32,744.32
02/10/1966,792.70,794.09,772.66,774.22
25/09/1966,810.85,810.85,790.97,790.97
18/09/1966,790.59,814.30,790.59,814.30
11/09/1966,782.34,782.34,774.88,775.55
04/09/1966,767.03,792.09,767.03,787.69
28/08/1966,792.03,799.55,780.56,780.56
21/08/1966,834.85,834.85,804.62,804.62
14/08/1966,849.05,849.05,837.91,840.53
07/08/1966,835.18,852.39,832.57,852.39
31/07/1966,852.83,856.23,847.38,847.38
24/07/1966,888.41,888.41,869.15,869.15
17/07/1966,893.09,893.09,881.40,889.36
10/07/1966,875.27,894.04,875.27,894.04
03/07/1966,888.97,888.97,870.10,877.06
26/06/1966,892.76,901.00,892.76,897.16
19/06/1966,897.60,903.17,894.26,894.26
12/06/1966,881.68,891.75,877.33,891.75
05/06/1966,884.07,887.86,882.73,887.86
29/05/1966,882.46,897.04,882.46,897.04
22/05/1966,867.53,878.50,864.14,876.89
15/05/1966,886.80,895.48,876.11,876.11
08/05/1966,931.95,931.95,899.77,902.83
01/05/1966,950.55,950.55,933.68,933.68
24/04/1966,941.98,954.73,941.64,949.83
17/04/1966,942.42,947.77,937.24,947.77
10/04/1966,937.86,945.76,937.86,945.76
03/04/1966,932.62,932.62,919.76,931.29
27/03/1966,929.17,934.52,928.61,929.95
20/03/1966,917.09,922.88,911.08,922.88
13/03/1966,917.76,929.84,917.76,927.95
06/03/1966,951.89,951.89,932.01,932.34
27/02/1966,966.48,966.48,950.66,953.00
20/02/1966,987.69,987.69,975.22,975.22
13/02/1966,989.69,995.15,989.03,989.03
06/02/1966,983.51,986.35,975.89,986.35
30/01/1966,991.42,991.64,985.35,985.35
23/01/1966,989.75,994.20,987.80,988.14
16/01/1966,985.41,987.30,983.96,987.30
09/01/1966,968.54,986.13,968.54,986.13
02/01/1966,959.79,969.26,957.96,969.26
26/12/1965,952.22,966.36,952.22,966.36
19/12/1965,951.55,959.13,951.55,957.85
12/12/1965,939.53,952.72,939.53,952.72
05/12/1965,946.93,947.60,944.59,946.10
28/11/1965,946.38,948.94,946.38,948.16
21/11/1965,955.90,956.57,950.50,952.72
14/11/1965,953.95,956.29,951.22,956.29
07/11/1965,958.96,961.85,958.96,959.46
31/10/1965,948.14,960.82,948.14,960.82
24/10/1965,945.84,952.42,945.84,952.42
17/10/1965,942.65,942.65,937.50,940.68
10/10/1965,930.86,938.70,930.86,938.32
03/10/1965,937.88,937.88,929.65,929.65
26/09/1965,931.18,931.62,926.52,929.54
19/09/1965,920.92,931.18,916.59,928.99
12/09/1965,910.11,918.95,910.11,918.95
05/09/1965,895.63,907.97,893.10,907.97
29/08/1965,887.07,896.18,887.07,895.96
22/08/1965,891.13,894.37,889.92,889.92
15/08/1965,879.77,888.82,878.89,888.82
08/08/1965,881.85,883.88,881.20,882.51
01/08/1965,867.26,881.74,863.53,881.74
25/07/1965,880.26,880.26,861.77,863.97
18/07/1965,877.96,883.23,876.97,880.43
11/07/1965,873.18,879.49,870.77,879.49
04/07/1965,840.59,875.16,840.59,875.16
27/06/1965,874.12,875.43,854.36,854.36
20/06/1965,868.71,883.06,868.71,879.17
13/06/1965,902.15,902.15,876.49,881.70
06/06/1965,908.53,908.53,899.22,900.87
30/05/1965,914.21,921.00,913.22,918.04
23/05/1965,930.67,932.12,922.01,922.01
16/05/1965,931.47,939.62,930.92,939.62
09/05/1965,922.11,933.52,922.11,932.52
02/05/1965,916.86,922.31,916.86,922.31
25/04/1965,912.76,916.41,910.71,916.41
18/04/1965,906.36,912.86,906.36,911.91
11/04/1965,893.23,901.29,891.90,901.29
04/04/1965,887.82,893.38,887.82,893.38
28/03/1965,896.12,900.56,891.66,891.66
21/03/1965,899.85,899.85,895.79,895.79
14/03/1965,896.84,900.33,892.39,900.33
07/03/1965,899.76,901.91,895.98,895.98
28/02/1965,891.96,903.48,891.96,903.48
21/02/1965,885.32,885.61,881.35,885.61
14/02/1965,897.89,901.24,881.88,888.47
07/02/1965,903.68,906.30,901.57,901.57
31/01/1965,896.46,902.86,896.46,902.86
24/01/1965,895.21,896.27,893.26,893.59
17/01/1965,883.22,891.15,883.22,891.15
10/01/1965,869.78,884.36,869.78,882.60
03/01/1965,867.01,874.13,862.18,874.13
27/12/1964,869.74,870.36,868.02,868.16
20/12/1964,860.65,868.73,857.45,868.73
13/12/1964,873.99,873.99,863.14,864.34
06/12/1964,875.43,875.43,864.43,870.93
29/11/1964,889.29,889.29,882.12,882.12
22/11/1964,880.10,891.71,880.10,890.72
15/11/1964,874.57,874.62,870.64,874.11
08/11/1964,875.51,876.87,873.54,876.87
01/11/1964,877.01,877.01,871.16,873.08
25/10/1964,876.21,881.50,876.21,877.62
18/10/1964,877.57,877.57,868.44,873.54
11/10/1964,877.15,878.08,873.78,878.08
04/10/1964,875.46,875.74,872.00,872.65
27/09/1964,871.58,874.71,871.58,874.71
20/09/1964,866.24,868.67,862.54,865.12
13/09/1964,851.91,867.13,851.91,867.13
06/09/1964,838.48,848.31,838.48,848.31
30/08/1964,837.31,839.09,829.21,839.09
23/08/1964,840.21,842.83,838.62,838.62
16/08/1964,829.35,838.81,828.08,838.81
09/08/1964,840.35,840.35,823.40,829.16
02/08/1964,841.05,841.10,837.35,841.10
26/07/1964,849.39,849.39,845.64,845.64
19/07/1964,845.55,851.35,843.63,851.35
12/07/1964,844.24,847.51,844.24,847.51
05/07/1964,830.94,841.47,830.94,841.47
28/06/1964,826.38,830.99,822.70,830.99
21/06/1964,813.56,825.25,813.56,825.25
14/06/1964,800.31,811.25,800.31,809.39
07/06/1964,818.56,818.56,802.48,806.03
31/05/1964,820.25,820.56,817.94,820.56
24/05/1964,821.31,821.31,817.28,820.87
17/05/1964,827.07,827.38,824.45,826.23
10/05/1964,823.83,830.17,823.83,828.57
03/05/1964,811.87,817.10,810.77,817.10
26/04/1964,824.54,826.45,814.89,814.89
19/04/1964,821.31,827.33,821.31,827.33
12/04/1964,824.76,824.76,821.35,821.75
05/04/1964,815.29,822.99,813.29,822.99
29/03/1964,813.60,815.91,811.43,815.91
22/03/1964,816.48,820.25,814.93,814.93
15/03/1964,807.18,816.22,807.18,816.22
08/03/1964,802.75,806.03,802.75,806.03
01/03/1964,797.12,800.14,796.59,800.14
23/02/1964,796.19,796.99,794.91,796.99
16/02/1964,788.71,794.82,788.71,794.56
09/02/1964,784.72,791.59,783.04,791.59
02/02/1964,785.34,787.78,782.60,785.34
26/01/1964,773.03,783.04,773.03,783.04
19/01/1964,773.12,776.13,773.12,775.69
12/01/1964,769.51,776.55,769.51,774.33
05/01/1964,759.90,767.68,759.90,767.68
29/12/1963,758.30,762.95,756.86,762.95
22/12/1963,761.64,767.21,761.64,762.08
15/12/1963,759.08,760.17,757.21,760.17
08/12/1963,751.91,763.86,751.82,760.25
01/12/1963,743.52,750.52,741.00,750.52
24/11/1963,734.85,742.06,711.49,711.49
17/11/1963,753.77,753.77,740.00,740.00
10/11/1963,749.22,750.81,744.03,750.81
03/11/1963,759.39,760.50,753.73,753.73
27/10/1963,752.31,755.61,746.48,755.61
20/10/1963,741.84,750.77,741.84,750.60
13/10/1963,743.86,743.90,739.83,741.76
06/10/1963,732.79,745.06,732.79,745.06
29/09/1963,740.43,745.96,736.95,737.98
22/09/1963,738.46,743.60,737.86,743.60
15/09/1963,732.92,740.34,732.92,740.13
08/09/1963,732.02,737.98,732.02,735.37
01/09/1963,724.17,729.32,719.88,729.32
25/08/1963,718.81,723.14,715.72,723.14
18/08/1963,710.27,719.32,710.27,719.32
11/08/1963,702.55,708.39,702.55,708.39
04/08/1963,690.71,697.83,690.71,697.83
28/07/1963,688.74,690.88,687.71,689.38
21/07/1963,703.28,703.28,693.89,693.89
14/07/1963,710.66,714.09,707.70,707.70
07/07/1963,701.35,716.45,701.35,716.45
30/06/1963,718.42,718.42,706.03,706.88
23/06/1963,718.21,720.78,718.21,720.78
16/06/1963,716.49,723.36,716.49,722.03
09/06/1963,726.27,726.87,722.41,722.41
02/06/1963,718.25,726.96,717.95,726.96
26/05/1963,720.18,724.04,720.18,720.53
19/05/1963,723.01,724.81,719.84,724.81
12/05/1963,713.77,723.30,712.55,723.30
05/05/1963,715.11,721.09,715.11,718.08
28/04/1963,711.01,718.33,711.01,717.16
21/04/1963,711.38,711.68,708.16,711.68
14/04/1963,706.03,708.45,704.35,708.45
07/04/1963,685.86,702.43,684.27,702.43
31/03/1963,678.17,684.73,678.17,682.52
24/03/1963,673.56,677.83,672.06,677.83
17/03/1963,674.02,677.66,673.73,676.33
10/03/1963,667.04,672.43,667.04,672.43
03/03/1963,674.61,675.28,659.72,659.72
24/02/1963,688.96,688.96,681.64,681.64
17/02/1963,674.74,686.07,674.74,686.07
10/02/1963,682.01,682.52,679.09,679.92
03/02/1963,682.89,683.73,678.58,683.19
27/01/1963,675.24,679.71,675.24,679.71
20/01/1963,675.74,675.74,669.00,672.52
13/01/1963,662.14,671.60,662.14,671.60
06/01/1963,652.10,662.23,646.79,662.23
30/12/1962,647.71,651.64,647.71,651.43
23/12/1962,645.49,648.55,640.14,646.41
16/12/1962,645.08,648.09,645.08,648.09
09/12/1962,646.41,653.99,646.41,652.10
02/12/1962,642.06,652.61,642.06,649.30
25/11/1962,626.21,644.87,626.21,644.87
18/11/1962,624.41,630.98,623.11,630.98
11/11/1962,610.48,616.13,609.14,616.13
04/11/1962,579.35,604.58,579.35,604.58
28/10/1962,568.60,576.68,558.06,569.02
21/10/1962,589.69,589.69,573.29,573.29
14/10/1962,586.09,588.14,586.09,586.47
07/10/1962,571.95,586.59,571.95,586.59
30/09/1962,582.91,588.22,574.12,578.98
23/09/1962,607.63,607.63,591.78,591.78
16/09/1962,602.03,606.34,602.03,605.84
09/09/1962,602.45,602.45,599.14,600.86
02/09/1962,612.57,612.57,602.32,609.18
26/08/1962,612.86,616.00,608.64,613.74
19/08/1962,595.29,610.02,595.29,610.02
12/08/1962,593.24,593.24,588.35,592.32
05/08/1962,591.44,597.93,591.36,596.38
29/07/1962,577.47,585.00,574.12,585.00
22/07/1962,588.10,588.10,571.24,577.18
15/07/1962,580.82,590.27,580.82,590.19
08/07/1962,573.75,583.87,573.75,576.17
01/07/1962,536.77,561.28,535.76,561.28
24/06/1962,574.21,574.21,539.19,539.19
17/06/1962,595.17,595.17,563.00,578.18
10/06/1962,593.68,603.91,593.68,601.61
03/06/1962,576.93,613.36,576.93,611.05
27/05/1962,648.59,648.59,611.88,611.88
20/05/1962,646.20,655.36,646.20,650.70
13/05/1962,670.99,670.99,640.63,640.63
06/05/1962,665.33,675.49,665.33,671.20
29/04/1962,694.61,694.61,672.20,672.20
22/04/1962,684.06,694.25,684.06,694.25
15/04/1962,692.96,695.46,685.67,687.90
08/04/1962,705.42,705.42,696.88,699.63
01/04/1962,710.67,712.25,706.95,706.95
25/03/1962,720.38,720.38,716.46,716.46
18/03/1962,714.68,723.54,714.68,722.27
11/03/1962,709.99,714.44,706.63,714.44
04/03/1962,706.22,711.81,706.22,711.00
25/02/1962,714.36,717.55,709.54,709.54
18/02/1962,714.92,717.27,713.67,716.46
11/02/1962,706.14,716.82,706.14,714.27
04/02/1962,689.92,706.55,689.92,706.55
28/01/1962,701.98,701.98,692.19,692.19
21/01/1962,709.50,709.50,696.03,700.72
14/01/1962,708.98,711.73,706.02,711.73
07/01/1962,724.71,726.01,714.84,714.84
31/12/1961,723.09,731.51,723.09,731.14
24/12/1961,727.71,727.71,720.10,720.87
17/12/1961,732.56,734.91,729.40,729.40
10/12/1961,731.22,731.31,726.45,728.23
03/12/1961,731.99,731.99,721.60,728.80
26/11/1961,730.09,732.60,729.32,732.60
19/11/1961,728.43,734.34,728.43,729.53
12/11/1961,714.60,724.83,714.60,724.83
05/11/1961,701.09,709.26,701.09,709.26
29/10/1961,698.98,700.72,697.24,698.74
22/10/1961,703.15,705.62,701.98,705.62
15/10/1961,705.42,706.67,703.31,703.31
08/10/1961,699.83,708.49,698.66,708.25
01/10/1961,691.86,701.21,691.86,701.21
24/09/1961,711.24,711.24,701.57,701.57
17/09/1961,714.36,722.61,714.36,716.30
10/09/1961,718.72,726.53,718.72,720.91
03/09/1961,716.01,721.19,714.15,721.19
27/08/1961,724.75,725.76,714.03,716.70
20/08/1961,718.93,723.54,716.18,723.54
13/08/1961,719.58,722.61,717.57,722.61
06/08/1961,705.37,720.69,705.37,720.69
30/07/1961,682.14,705.13,682.14,705.13
23/07/1961,684.59,684.59,679.30,682.81
16/07/1961,693.16,694.47,685.90,690.95
09/07/1961,689.81,694.27,689.81,692.73
02/07/1961,681.16,684.59,681.16,683.96
25/06/1961,680.68,688.66,680.68,688.66
18/06/1961,696.76,696.76,685.50,685.50
11/06/1961,703.43,703.79,700.86,700.90
04/06/1961,696.72,697.70,695.37,697.70
28/05/1961,702.44,702.44,690.16,696.28
21/05/1961,692.37,705.96,692.37,705.96
14/05/1961,689.06,689.06,686.49,687.91
07/05/1961,677.05,692.25,677.05,690.67
30/04/1961,672.66,683.09,672.66,678.71
23/04/1961,696.72,696.72,684.24,685.26
16/04/1961,692.06,694.11,690.16,693.72
09/04/1961,677.59,683.68,677.32,683.68
02/04/1961,671.03,676.63,669.58,676.63
26/03/1961,678.84,679.38,672.48,672.48
19/03/1961,664.44,676.48,661.08,676.48
12/03/1961,674.46,674.46,663.33,663.56
05/03/1961,660.44,671.57,660.44,671.57
26/02/1961,653.65,655.60,652.40,655.60
19/02/1961,637.04,651.86,637.04,651.67
12/02/1961,645.65,648.85,639.67,639.67
05/02/1961,650.64,653.62,648.20,652.97
29/01/1961,639.82,643.59,637.72,643.59
22/01/1961,633.19,634.37,628.96,634.37
15/01/1961,624.42,633.65,624.42,633.65
08/01/1961,610.25,622.67,610.25,621.64
01/01/1961,613.38,616.19,613.38,615.89
25/12/1960,615.56,615.56,613.23,613.23
18/12/1960,611.94,617.78,610.76,617.78
11/12/1960,593.49,610.90,593.49,610.90
04/12/1960,605.43,605.43,594.56,596.00
27/11/1960,604.54,606.47,601.10,606.47
20/11/1960,604.80,606.87,602.18,603.62
13/11/1960,597.63,612.01,597.63,608.61
06/11/1960,580.36,596.07,580.36,596.07
30/10/1960,571.93,580.95,566.05,577.92
23/10/1960,593.34,593.34,577.55,577.55
16/10/1960,587.31,596.48,585.83,596.48
09/10/1960,577.81,586.42,573.15,586.42
02/10/1960,577.14,580.14,569.08,580.14
25/09/1960,586.76,594.26,585.20,585.20
18/09/1960,609.35,611.79,602.18,602.18
11/09/1960,620.85,620.85,611.42,614.12
04/09/1960,634.46,634.46,625.22,625.22
28/08/1960,630.71,641.56,630.71,636.13
21/08/1960,624.17,629.27,624.17,629.27
14/08/1960,614.79,626.18,614.79,626.18
07/08/1960,617.85,617.85,608.69,614.29
31/07/1960,601.68,616.73,601.68,616.73
24/07/1960,626.00,626.00,609.87,609.87
17/07/1960,640.44,640.44,630.24,630.24
10/07/1960,640.91,646.91,640.37,646.91
03/07/1960,642.49,642.49,637.46,641.30
26/06/1960,647.52,647.52,644.93,647.01
19/06/1960,655.85,655.85,648.27,650.89
12/06/1960,636.92,656.42,636.92,654.88
05/06/1960,625.50,628.98,624.89,628.98
29/05/1960,623.66,624.78,621.28,624.78
22/05/1960,617.39,625.24,617.39,625.24
15/05/1960,607.48,616.03,604.82,616.03
08/05/1960,599.61,610.99,599.61,607.62
01/05/1960,611.13,611.13,601.70,601.70
24/04/1960,630.77,630.77,616.32,616.32
17/04/1960,624.89,630.12,624.89,630.12
10/04/1960,618.54,629.03,618.54,628.10
03/04/1960,621.78,621.78,615.98,615.98
27/03/1960,617.00,624.00,617.00,622.47
20/03/1960,606.79,616.73,606.79,616.42
13/03/1960,604.02,607.16,599.10,605.83
06/03/1960,630.12,630.12,609.79,609.79
28/02/1960,626.19,632.00,623.73,632.00
21/02/1960,617.58,628.45,611.33,628.45
14/02/1960,619.43,628.45,618.57,622.23
07/02/1960,626.20,636.92,626.20,626.77
31/01/1960,639.07,639.84,622.62,622.62
24/01/1960,653.86,653.86,643.69,645.85
17/01/1960,667.16,667.16,656.44,659.68
10/01/1960,679.06,685.47,675.73,675.73
03/01/1960,669.77,679.36,669.77,679.36
27/12/1959,675.92,675.92,670.18,670.69
20/12/1959,675.07,676.65,673.78,676.65
13/12/1959,665.67,675.39,665.67,670.50
06/12/1959,659.18,664.38,659.18,664.00
29/11/1959,646.75,652.52,646.75,652.52
22/11/1959,634.46,645.46,634.46,645.46
15/11/1959,650.92,650.92,641.71,641.71
08/11/1959,645.46,650.92,645.46,650.92
01/11/1959,637.61,646.60,637.61,646.60
25/10/1959,639.66,639.66,625.59,633.07
18/10/1959,638.55,643.22,634.27,643.22
11/10/1959,637.01,637.01,633.04,636.98
04/10/1959,636.47,640.10,631.68,636.57
27/09/1959,618.15,632.85,616.45,632.59
20/09/1959,633.79,633.79,625.78,625.78
13/09/1959,642.69,642.69,633.38,637.36
06/09/1959,664.41,664.41,645.90,652.18
30/08/1959,653.22,663.34,653.22,663.06
23/08/1959,658.42,658.42,646.53,655.39
16/08/1959,653.79,658.74,653.79,658.74
09/08/1959,678.10,678.10,668.57,668.57
02/08/1959,669.08,674.88,669.08,674.88
26/07/1959,654.54,664.63,654.54,663.72
19/07/1959,657.35,660.57,657.13,657.13
12/07/1959,660.09,663.81,660.09,663.56
05/07/1959,643.06,654.76,643.06,654.76
28/06/1959,631.71,639.25,630.73,639.25
21/06/1959,624.59,629.76,621.40,629.76
14/06/1959,621.62,627.49,617.62,627.42
07/06/1959,643.51,643.51,629.98,629.98
31/05/1959,632.35,643.79,632.35,643.79
24/05/1959,633.53,635.44,631.65,634.74
17/05/1959,625.03,637.04,625.03,634.53
10/05/1959,625.06,625.90,615.64,621.36
03/05/1959,629.87,629.87,623.75,625.06
26/04/1959,627.08,629.23,623.27,627.39
19/04/1959,607.76,624.06,607.76,624.06
12/04/1959,611.16,611.16,605.50,605.97
05/04/1959,602.65,611.93,601.71,611.93
29/03/1959,605.56,606.73,605.56,606.58
22/03/1959,607.88,612.69,607.88,610.37
15/03/1959,609.96,614.69,609.96,614.69
08/03/1959,605.03,611.87,605.03,609.52
01/03/1959,602.91,603.50,601.18,603.50
22/02/1959,587.91,602.21,586.71,602.21
15/02/1959,574.46,587.97,574.46,587.97
08/02/1959,592.23,592.34,582.33,582.33
01/02/1959,592.37,594.66,588.53,593.96
25/01/1959,594.40,597.66,594.40,596.07
18/01/1959,592.64,595.75,590.70,595.75
11/01/1959,590.17,592.72,583.15,592.72
04/01/1959,577.31,587.59,577.31,587.59
28/12/1958,571.23,572.73,566.39,572.73
21/12/1958,563.98,573.17,563.98,573.17
14/12/1958,556.08,564.98,556.08,562.27
07/12/1958,560.07,560.07,556.75,556.75
30/11/1958,544.89,557.46,540.52,557.46
23/11/1958,567.44,567.44,559.57,559.57
16/11/1958,557.72,564.68,557.72,564.68
09/11/1958,545.16,554.85,545.16,554.26
02/11/1958,535.00,543.31,535.00,543.22
26/10/1958,544.19,544.19,539.52,539.52
19/10/1958,545.95,546.36,536.14,546.36
12/10/1958,536.29,543.36,536.29,543.36
05/10/1958,529.04,533.73,529.04,533.73
28/09/1958,524.01,528.15,524.01,526.83
21/09/1958,523.40,526.57,522.34,526.48
14/09/1958,515.23,520.43,515.23,519.43
07/09/1958,511.77,513.71,511.77,512.77
31/08/1958,508.28,510.39,507.72,508.63
24/08/1958,502.67,508.28,502.67,508.28
17/08/1958,512.42,512.42,506.13,506.13
10/08/1958,510.33,510.33,503.11,510.13
03/08/1958,502.81,505.43,501.38,505.43
27/07/1958,493.36,501.76,493.36,501.76
20/07/1958,476.89,486.55,476.89,486.55
13/07/1958,481.85,482.85,477.59,482.85
06/07/1958,478.18,480.17,478.18,480.17
29/06/1958,471.66,475.42,470.43,475.42
22/06/1958,476.56,478.97,471.57,473.60
15/06/1958,469.46,474.77,467.93,474.77
08/06/1958,466.11,469.60,466.11,469.60
01/06/1958,461.06,462.70,460.44,462.70
25/05/1958,455.98,461.03,455.98,461.03
18/05/1958,460.74,460.74,455.45,457.10
11/05/1958,461.12,463.67,461.12,462.56
04/05/1958,454.51,459.56,451.78,459.56
27/04/1958,450.72,454.92,449.55,454.92
20/04/1958,443.76,449.31,443.76,449.31
13/04/1958,440.09,442.59,440.09,441.24
06/04/1958,446.76,446.76,440.50,440.50
30/03/1958,453.75,453.75,448.61,448.61
23/03/1958,448.23,452.49,447.38,452.49
16/03/1958,451.90,455.92,451.90,453.04
09/03/1958,443.38,451.49,443.38,451.49
02/03/1958,437.19,440.42,436.89,439.92
23/02/1958,442.27,443.06,439.62,439.62
16/02/1958,445.94,445.94,440.24,444.44
09/02/1958,453.98,458.65,448.76,448.76
02/02/1958,448.46,451.16,448.46,450.02
26/01/1958,447.29,450.66,445.70,450.66
19/01/1958,439.71,445.23,439.71,444.12
12/01/1958,442.56,447.79,438.68,438.68
05/01/1958,431.78,444.56,431.78,444.56
29/12/1957,428.08,434.16,428.08,432.90
22/12/1957,433.40,433.40,425.65,427.20
15/12/1957,443.76,443.76,438.48,440.48
08/12/1957,446.91,449.55,446.55,447.20
01/12/1957,444.38,449.87,435.34,449.87
24/11/1957,434.96,442.68,431.73,442.68
17/11/1957,434.94,439.35,427.94,439.35
10/11/1957,434.04,438.91,434.04,434.12
03/11/1957,432.14,441.04,432.14,434.71
27/10/1957,423.06,437.13,419.79,435.15
20/10/1957,443.78,447.90,433.83,433.83
13/10/1957,452.42,452.42,441.16,441.16
06/10/1957,456.30,465.82,456.30,461.70
29/09/1957,458.96,462.87,456.89,456.89
22/09/1957,478.08,478.60,468.42,468.42
15/09/1957,474.28,481.02,470.23,481.02
08/09/1957,486.13,486.13,478.63,478.63
01/09/1957,470.14,484.35,470.14,484.35
25/08/1957,478.95,485.14,475.74,475.74
18/08/1957,492.32,492.32,485.93,488.20
11/08/1957,500.78,500.78,494.13,496.78
04/08/1957,508.25,508.93,505.10,505.10
28/07/1957,515.32,516.69,514.59,514.59
21/07/1957,520.16,520.16,515.11,515.73
14/07/1957,518.41,520.77,516.37,520.77
07/07/1957,503.29,516.89,503.29,516.89
30/06/1957,497.08,503.29,497.08,503.29
23/06/1957,513.19,513.19,500.00,500.00
16/06/1957,503.76,511.79,503.76,511.79
09/06/1957,503.76,505.63,502.07,505.63
02/06/1957,499.21,504.93,497.72,504.93
26/05/1957,505.98,506.04,504.02,504.02
19/05/1957,502.21,505.60,500.46,505.60
12/05/1957,496.32,498.30,494.68,498.30
05/05/1957,493.95,498.56,493.95,497.54
28/04/1957,488.79,493.66,488.79,491.50
21/04/1957,485.84,488.03,484.32,488.03
14/04/1957,479.04,486.72,479.04,486.72
07/04/1957,474.98,478.31,474.98,477.61
31/03/1957,471.51,475.01,471.51,474.81
24/03/1957,472.30,474.02,472.30,472.94
17/03/1957,469.50,474.28,469.50,474.28
10/03/1957,471.48,474.87,471.48,471.63
03/03/1957,466.90,468.91,464.62,468.91
24/02/1957,467.40,469.00,466.84,466.93
17/02/1957,457.44,468.07,454.82,468.07
10/02/1957,477.19,477.19,466.29,466.29
03/02/1957,474.59,480.53,474.59,477.22
